Family,PlaybackAsset,Derivation,OriginalPackage,FPS,Samples,Seconds,RateScale,PreviousRole
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_DamageWeak_L_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_DamageWeak_L_F,30/1,13,0.4000000059604645,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_DamageWeak_R_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_DamageWeak_R_F,30/1,13,0.4000000059604645,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_DamageWeak_U_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_DamageWeak_U_F,30/1,13,0.4000000059604645,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Down_Die_B,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Down_Die_B,30/1,331,11.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Down_Die_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Down_Die_F,30/1,331,11.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Down_Loop_B,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Down_Loop_B,30/1,49,1.600000023841858,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Down_Loop_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Down_Loop_F,30/1,49,1.600000023841858,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Getup_B,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Getup_B,30/1,61,2.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Getup_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Getup_F,30/1,51,1.6666666269302368,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Groggy_End,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Groggy_End,30/1,24,0.7666666507720947,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Groggy_Loop,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Groggy_Loop,30/1,46,1.5,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Groggy_Start,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Groggy_Start,30/1,21,0.6666666865348816,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Ground_Die_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Ground_Die_F,30/1,331,11.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_Broken,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/GuardReaction/AC_Empire_SwordShield_GuardReaction_Broken,1042769/17383,134,2.2171151638031006,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_Broken_Full,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/GuardReaction/AC_Empire_SwordShield_GuardReaction_Broken_Full,30/1,71,2.3333332538604736,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_End,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/GuardReaction/AC_Empire_SwordShield_GuardReaction_End,30/1,14,0.4333333373069763,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_Hit,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/GuardReaction/AC_Empire_SwordShield_GuardReaction_Hit,30/1,21,0.6666666865348816,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Guard_Broken,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Guard/AC_Empire_SwordShield_Guard_Broken,260/9,14,0.44999998807907104,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Guard_Broken_Full,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Guard/AC_Empire_SwordShield_Guard_Broken_Full,30/1,71,2.3333332538604736,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Guard_Broken_Full_New,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Guard/AC_Empire_SwordShield_Guard_Broken_Full_New,3907495/65098,134,2.2157504558563232,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Guard_End,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Guard/AC_Empire_SwordShield_Guard_End,30/1,14,0.4333333373069763,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Guard_Hit,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Guard/AC_Empire_SwordShield_Guard_Hit,30/1,21,0.6666666865348816,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Guard_Loop,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Guard/AC_Empire_SwordShield_Guard_Loop,30/1,61,2.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Guard_Start,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Guard/AC_Empire_SwordShield_Guard_Start,30/1,7,0.20000000298023224,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_B,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_LockOnWalk_B,30/1,31,1.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_LockOnWalk_F,30/1,31,1.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_L,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_LockOnWalk_L,30/1,31,1.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_R,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_LockOnWalk_R,30/1,31,1.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Pierce,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Pierce/AC_Empire_SwordShield_Pierce,1630404/27127,135,2.229519844055176,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Run_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Run_F,30/1,24,0.7666666507720947,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_ShieldCrash,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/ShieldCrash/AC_Empire_SwordShield_ShieldCrash,576655/9647,108,1.790028691291809,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Stand_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Stand_F,30/1,51,1.6666666269302368,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_SwordCombo_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/SwordCombo/AC_Empire_SwordShield_SwordCombo_01,890588/14895,132,2.190962553024292,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_SwordCombo_02,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/SwordCombo/AC_Empire_SwordShield_SwordCombo_02,3795152/63351,84,1.3854868412017822,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Turn_L,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Turn_L,30/1,32,1.0333333015441895,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Turn_L_180,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Turn_L_180,30/1,44,1.4333332777023315,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Turn_R,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Turn_R,30/1,32,1.0333333015441895,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Turn_R_180,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Turn_R_180,30/1,41,1.3333333730697632,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Vigilant_FreakOut_Armed,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Vigilant/FreakOut_Armed/AC_Empire_SwordShield_Vigilant_FreakOut_Armed,30/1,57,1.8666666746139526,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Vigilant_LookAround,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Skill/Vigilant/LookAround/AC_Empire_SwordShield_Vigilant_LookAround,30/1,286,9.5,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_Empire_SwordShield_Walk_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_Empire_SwordShield_Walk_F,30/1,31,1.0,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_AC_M_Empire_SwordShield_DamageParry_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield/Moving/Reaction/AC_M_Empire_SwordShield_DamageParry_F,30/1,46,1.5,1.0,PlaybackClip
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_FallDown_End,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_FallDown_End,30/1,28,0.8999999761581421,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_FallDown_Loop,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_FallDown_Loop,30/1,31,1.0,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_FallDown_Start,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_FallDown_Start,30/1,60,1.9666666984558105,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_LockOnWalk_B,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_LockOnWalk_B,30/1,31,1.0,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_LockOnWalk_F,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_LockOnWalk_F,30/1,31,1.0,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_LockOnWalk_L,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_LockOnWalk_L,30/1,31,1.0,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_LockOnWalk_R,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_LockOnWalk_R,30/1,31,1.0,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_Run_F,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Run_F,30/1,24,0.7666666507720947,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_Run_F_02,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Run_F_02,30/1,21,0.6666666865348816,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_Stand_F,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Stand_F,30/1,51,1.6666666269302368,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_Walk_F,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Walk_F,30/1,31,1.0,1.0,SourceSequence
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/Playback/A_EN_PLAY_CA_M_EmpireSwordShield_Walk_F_02,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSwordShield/CA_M_EmpireSwordShield_Walk_F_02,30/1,35,1.1333333253860474,1.0,SourceSequence
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpSwd_DamageGrapple_Atk_B_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpSwd_DamageGrapple_Atk_B_01,30/1,41,1.3333333730697632,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpSwd_DamageGrapple_Atk_B_02,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpSwd_DamageGrapple_Atk_B_02,30/1,76,2.5,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Ballista_Attack,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_Attack,5396065/89886,153,2.5319695472717285,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Ballista_HandBattle,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_HandBattle,30/1,71,2.3333332538604736,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Ballista_Idle,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_Idle,1905667/31819,62,1.0185195207595825,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Ballista_Loop,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_Loop,30/1,56,1.8333333730697632,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Ballista_Reload,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_Reload,155199/2581,213,3.5256154537200928,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_ChairSit_End_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_ChairSit_End_01,30/1,133,4.400000095367432,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_ChairSit_End_02,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_ChairSit_End_02,30/1,83,2.7333333492279053,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_ChairSit_Loop_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_ChairSit_Loop_01,30/1,262,8.699999809265137,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_ChairSit_Loop_02,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_ChairSit_Loop_02,30/1,201,6.666666507720947,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_Coward_Loop_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_Coward_Loop_01,30/1,474,15.766666412353516,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_End_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_End_01,30/1,55,1.7999999523162842,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_End_02,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_End_02,30/1,55,1.7999999523162842,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_End_03,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_End_03,30/1,70,2.299999952316284,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_End_04,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_End_04,30/1,55,1.7999999523162842,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_End_05,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_End_05,30/1,55,1.7999999523162842,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_End_06,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_End_06,30/1,105,3.4666666984558105,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_Guard_End_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_Guard_End_01,30/1,64,2.0999999046325684,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_Guard_Loop_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_Guard_Loop_01,30/1,484,16.100000381469727,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_Loop_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_Loop_01,30/1,366,12.166666984558105,1.0,PlaybackClip
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/Playback/A_EN_PLAY_AC_EmpireSword_Basic_Loop_02,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Basic_Loop_02,30/1,407,13.533333778381348,1.0,PlaybackClip
