Family,PlaybackAsset,SourceAssets,Classification,Changes,CompositeSeconds,PlaybackSeconds,FrameRate,MaxTimeWarpSeconds
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageDown_B,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageDown_B,EquivalentSourceTimeline,,0.6666667,0.6666667,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageDown_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageDown_F,EquivalentSourceTimeline,,0.6666667,0.6666667,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageGrapple_Atk_01,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageGrapple_Atk_01,EquivalentSourceTimeline,,1.3666667,1.3666667,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageGrapple_Atk_02,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageGrapple_Atk_02,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_D_B,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_D_B,ChangedTimeline,dilation_time_warp,0.7,1.006191,"[2882733, 48343]",0.3061910000000001
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_D_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_D_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_D_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_D_F2,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_L_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_L_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_L_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_L_F2,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_R_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_R_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_R_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_R_F2,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_U_B,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_U_B,ChangedTimeline,dilation_time_warp,0.7,1.0132997,"[2527651, 41988]",0.31329969999999996
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_U_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_U_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_U_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_U_F2,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_D_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_D_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_D_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_D_F2,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_L_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_L_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_L_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_L_F2,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_R_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_R_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_R_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_R_F2,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_U_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_U_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_U_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_U_F2,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageWeak_D_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageWeak_D_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageWeak_L_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageWeak_L_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageWeak_R_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageWeak_R_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageWeak_U_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageWeak_U_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Die_B,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Down_Loop_B,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Die_B_Wraith,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Down_Loop_B,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Die_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Down_Loop_F,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Die_F_Wraith,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Down_Loop_F,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Loop_B,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Down_Loop_B,EquivalentSourceTimeline,,1.6,1.6,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Loop_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Down_Loop_F,EquivalentSourceTimeline,,1.6,1.6,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Getup_B,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Getup_B,EquivalentSourceTimeline,,2.0,2.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Getup_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Getup_F,EquivalentSourceTimeline,,1.6666666,1.6666666,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Groggy_End,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Groggy_F_End,EquivalentSourceTimeline,,0.76666665,0.76666665,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Groggy_Loop,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Groggy_F_Loop,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Groggy_Start,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Groggy_F_Start,EquivalentSourceTimeline,,0.6666667,0.6666667,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ground_Die_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Die_F,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ground_Die_F_2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Die_F2,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ground_Die_F_Wraith,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Die_F,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ground_Die_F_Wraith02,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Die_F2,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_LockOnWalk_B,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_LockOnWalk_B,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_LockOnWalk_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_LockOnWalk_F,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_LockOnWalk_L,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_LockOnWalk_L,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_LockOnWalk_R,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_LockOnWalk_R,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Run_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Run_F,EquivalentSourceTimeline,,0.76666665,0.76666665,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Stand_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Stand_F,ChangedTimeline,source_trim,1.6666666,1.6666666,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Turn_L,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Turn_L,EquivalentSourceTimeline,,1.0333333,1.0333333,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Turn_L_180,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Turn_L_180,EquivalentSourceTimeline,,1.4333333,1.4333333,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Turn_R,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Turn_R,EquivalentSourceTimeline,,1.0333333,1.0333333,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Turn_R_180,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Turn_R_180,EquivalentSourceTimeline,,1.3333334,1.3333334,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Walk_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Walk_F,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_M_EmpSwd_DamageParry_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageParry_F,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_Attack,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Ballista_Hand_Start,ChangedTimeline,dilation_time_warp,3.6666667,2.5319695,"[5396065, 89886]",1.1346973
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_HandBattle,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Ballista_Hand_Battle,EquivalentSourceTimeline,,2.3333333,2.3333333,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_Idle,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Ballista_Hand_Idle,ChangedTimeline,dilation_time_warp,1.8333334,1.0185195,"[1905667, 31819]",0.8148138999999999
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_Loop,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Ballista_Hand_Idle,EquivalentSourceTimeline,,1.8333334,1.8333334,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_Reload,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Ballista_Ballista_Hand_End,ChangedTimeline,dilation_time_warp,4.1,3.5256155,"[155199, 2581]",0.7063725000000001
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Fear_Battle,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_CarryASword,EquivalentSourceTimeline,,1.5666667,1.5666659,"[2043481, 34058]",9.000000000813912e-07
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Fear_Loop_01,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_Stand_Sick_F,EquivalentSourceTimeline,,14.933333,14.933333,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Fear_Start,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_PicaCoward_Run_F_Fear_Ty3,ChangedTimeline,source_trim,3.523333,3.5233302,"[3030857, 50610]",2.9999999999752447e-06
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Fear_Suprise,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_PicaroonAxe_DamageParry_F2,ChangedTimeline,dilation_time_warp,0.8666667,1.0659028,"[984465, 16396]",0.19923650999999998
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Pierce_LockOnWalk_B,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_LockOnWalk_B,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Pierce_Step1,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Pierce_Step1,ChangedTimeline,dilation_time_warp | source_trim,1.3666667,1.0761753,"[5196737, 86040]",0.29049139999999984
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Pierce_Step2,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Pierce_Step2,ChangedTimeline,dilation_time_warp | source_trim,2.0333333,1.932713,"[1573885, 26223]",0.10062039999999994
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Push_Kick,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Push_Kick,ChangedTimeline,dilation_time_warp,2.8,2.2696931,"[1546595, 25811]",0.5303068999999998
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Push_Kick_Loop,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Stand_F,ChangedTimeline,dilation_time_warp,7.0,7.0000362,"[5220993, 87017]",3.639999999993648e-05
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Push_Kick_Ready,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Stand_F,ChangedTimeline,dilation_time_warp,7.0,6.4697247,"[1662114, 27715]",0.5303085000000003
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_RushAttack_End,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_RushAttack_End,EquivalentSourceTimeline,,0.9,0.9,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_RushAttack_Hit,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_RushAttack_Hit,ChangedTimeline,dilation_time_warp,2.0333333,2.3442345,"[5570627, 92616]",0.31090285
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_RushAttack_Loop,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_RushAttack_Loop,EquivalentSourceTimeline,,0.8,0.8,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_RushAttack_Start,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_RushAttack_Start,EquivalentSourceTimeline,,0.6666667,0.6666667,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Slash_Step1,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Slash_Step1,ChangedTimeline,dilation_time_warp,2.6666667,2.6166499,"[3589463, 59824]",0.32559869999999996
